location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Oregon,2024-11-09,2024-11-30,1,2024,83.0,111.16495313299488,-0.2891537847820329
Pennsylvania,2024-11-09,2024-11-30,1,2024,116.0,258.50056163663703,-0.7965849321088774
Puerto Rico,2024-11-09,2024-11-30,1,2024,368.0,126.33496554885208,1.0639755057377354
Rhode Island,2024-11-09,2024-11-30,1,2024,6.0,12.64936333720232,-0.6677827295246852
South Carolina,2024-11-09,2024-11-30,1,2024,18.0,13.160439119606522,0.2939868801100589
South Dakota,2024-11-09,2024-11-30,1,2024,5.0,8.251236737410117,-0.4329977747006852
Tennessee,2024-11-09,2024-11-30,1,2024,60.0,59.586790732338,0.0067969695718774
Texas,2024-11-09,2024-11-30,1,2024,405.0,375.198657080315,0.0762358124373063
US,2024-11-09,2024-11-30,1,2024,4438.0,5320.942035932745,-0.1814091552374375
Utah,2024-11-09,2024-11-30,1,2024,20.0,22.39233499342501,-0.1078859665957545
Vermont,2024-11-09,2024-11-30,1,2024,3.0,10.139791908240705,-1.02422919351364
Virginia,2024-11-09,2024-11-30,1,2024,46.0,85.43120170970232,-0.6092011398072152
Washington,2024-11-09,2024-11-30,1,2024,46.0,104.43594569960014,-0.8079560170491806
West Virginia,2024-11-09,2024-11-30,1,2024,3.0,15.435023712817312,-1.4131202888195478
Wisconsin,2024-11-09,2024-11-30,1,2024,12.0,148.42878836327958,-1.6
Wyoming,2024-11-09,2024-11-30,1,2024,7.0,10.69512378112232,-0.379730442406522
Alabama,2024-11-16,2024-12-07,2,2024,102.0,50.89919855735515,0.6854256402318368
Alaska,2024-11-16,2024-12-07,2,2024,18.0,9.280550372944951,0.6141851823483235
Arizona,2024-11-16,2024-12-07,2,2024,882.0,668.6452713721159,0.2765770741380793
Arkansas,2024-11-16,2024-12-07,2,2024,32.0,23.54984368277429,0.2958020745466578
California,2024-11-16,2024-12-07,2,2024,1127.0,1010.6751687021058,0.1088386132789267
Colorado,2024-11-16,2024-12-07,2,2024,90.0,92.55514672966464,-0.0276915605067662
Connecticut,2024-11-16,2024-12-07,2,2024,13.0,54.12748072920944,-1.3705910050296173
Delaware,2024-11-16,2024-12-07,2,2024,15.000000000000002,22.469405812760435,-0.3831089704198627
District of Columbia,2024-11-16,2024-12-07,2,2024,2.0,9.135005799217716,-1.2173830634328004
Florida,2024-11-16,2024-12-07,2,2024,717.0,618.7250102067837,0.1471937213230072
Georgia,2024-11-16,2024-12-07,2,2024,88.0,112.01681718684586,-0.2389002625692624
Hawaii,2024-11-16,2024-12-07,2,2024,20.0,28.402656977510237,-0.3365626059224862
Idaho,2024-11-16,2024-12-07,2,2024,78.0,27.715934849153623,1.011995662554856
Illinois,2024-11-16,2024-12-07,2,2024,107.0,67.2028403173833,0.4596450162595573
Indiana,2024-11-16,2024-12-07,2,2024,65.0,125.36275461138504,-0.6495020333800818
Iowa,2024-11-16,2024-12-07,2,2024,13.0,33.268352345530246,-0.8951649264907076
Kansas,2024-11-16,2024-12-07,2,2024,36.0,60.418448214845945,-0.5067923369051273
Kentucky,2024-11-16,2024-12-07,2,2024,53.0,23.08960155325557,0.8072037699972539
Louisiana,2024-11-16,2024-12-07,2,2024,163.0,108.3801824082672,0.4050367022504701
Maine,2024-11-16,2024-12-07,2,2024,2.0,45.15591291021536,-1.6
Maryland,2024-11-16,2024-12-07,2,2024,37.0,36.38226950488776,0.0163896451255416
Massachusetts,2024-11-16,2024-12-07,2,2024,95.0,180.4597362103407,-0.636685598565661
Michigan,2024-11-16,2024-12-07,2,2024,94.0,241.42859406437637,-0.9368303179493962
Minnesota,2024-11-16,2024-12-07,2,2024,40.0,76.96713555028563,-0.6427153320981223
Mississippi,2024-11-16,2024-12-07,2,2024,39.0,32.144228449008644,0.1880108567422467
Missouri,2024-11-16,2024-12-07,2,2024,54.0,121.4380049727659,-0.8002716347946945
Montana,2024-11-16,2024-12-07,2,2024,2.0,20.321570691710352,-1.6
Nebraska,2024-11-16,2024-12-07,2,2024,13.0,38.49128753293724,-1.0370227491765465
Nevada,2024-11-16,2024-12-07,2,2024,82.0,69.89836039239711,0.1575933001620661
New Hampshire,2024-11-16,2024-12-07,2,2024,16.0,19.77613183559801,-0.2005914758558162
New Jersey,2024-11-16,2024-12-07,2,2024,109.0,115.91832941088296,-0.0609952860393034
New Mexico,2024-11-16,2024-12-07,2,2024,103.0,11.565382748018106,1.6
New York,2024-11-16,2024-12-07,2,2024,275.0,205.7417794845221,0.2889302932590984
North Carolina,2024-11-16,2024-12-07,2,2024,65.0,219.1080103756808,-1.2044636400994415
North Dakota,2024-11-16,2024-12-07,2,2024,2.0,8.724805168300392,-1.176067566527786
Ohio,2024-11-16,2024-12-07,2,2024,93.0,141.69563205630322,-0.4174191324682326
Oklahoma,2024-11-16,2024-12-07,2,2024,40.0,120.32963147842912,-1.084939002005723
Oregon,2024-11-16,2024-12-07,2,2024,119.0,105.86098485411073,0.1159629599921512
Pennsylvania,2024-11-16,2024-12-07,2,2024,208.0,251.29668556172123,-0.1882714667022185
Puerto Rico,2024-11-16,2024-12-07,2,2024,457.0,139.5353244770081,1.181410307175855
Rhode Island,2024-11-16,2024-12-07,2,2024,10.0,17.257741488664134,-0.5066939084461732
South Carolina,2024-11-16,2024-12-07,2,2024,40.0,12.960661716930645,1.077328569567206
South Dakota,2024-11-16,2024-12-07,2,2024,0.9999999999999994,8.632232915000898,-1.5719678890888336
Tennessee,2024-11-16,2024-12-07,2,2024,115.0,229.59069565847452,-0.6870540675124701
Texas,2024-11-16,2024-12-07,2,2024,530.0,671.80191967579,-0.2366889406763883
US,2024-11-16,2024-12-07,2,2024,6518.0,5772.095888246563,0.1215125042238636
Utah,2024-11-16,2024-12-07,2,2024,64.0,28.58675733266459,0.7870603960832083
Vermont,2024-11-16,2024-12-07,2,2024,1.6653345369377348e-16,12.85199067070326,-1.6
Virginia,2024-11-16,2024-12-07,2,2024,69.0,67.70208637980544,0.0187156738527152
Washington,2024-11-16,2024-12-07,2,2024,78.0,81.55780456664016,-0.0440508569388233
West Virginia,2024-11-16,2024-12-07,2,2024,13.0,17.097303605984038,-0.2567056255140034
Wisconsin,2024-11-16,2024-12-07,2,2024,27.0,156.07314186821765,-1.6
Wyoming,2024-11-16,2024-12-07,2,2024,5.0,6.380734949883699,-0.2071137511310077
Alabama,2024-11-23,2024-12-14,3,2024,193.0,94.37005752790694,0.7100934922651092
Alaska,2024-11-23,2024-12-14,3,2024,27.0,5.762487293342973,1.4208137449924694
Arizona,2024-11-23,2024-12-14,3,2024,1023.0,377.8533286945177,0.9943226709480985
Arkansas,2024-11-23,2024-12-14,3,2024,42.0,25.829991540484404,0.4716797665566981
California,2024-11-23,2024-12-14,3,2024,1521.0,1095.1055510512638,0.3282617698470593
Colorado,2024-11-23,2024-12-14,3,2024,129.0,78.62679322497353,0.4901838159380576
Connecticut,2024-11-23,2024-12-14,3,2024,24.0,41.109175463138726,-0.5213898365662906
Delaware,2024-11-23,2024-12-14,3,2024,15.0,33.84290137438683,-0.7782607033835709
District of Columbia,2024-11-23,2024-12-14,3,2024,4.0,14.166589965234929,-1.109657067604649
Florida,2024-11-23,2024-12-14,3,2024,893.0,653.0241127402551,0.3125615547625653
Georgia,2024-11-23,2024-12-14,3,2024,215.0,119.862166366359,0.5806276323179906
Hawaii,2024-11-23,2024-12-14,3,2024,34.0,24.968583306000376,0.2984605884771434
Idaho,2024-11-23,2024-12-14,3,2024,110.0,17.333335480895343,1.6
Illinois,2024-11-23,2024-12-14,3,2024,242.0,359.5586613149793,-0.3945932222409078
Indiana,2024-11-23,2024-12-14,3,2024,142.0,142.0528192959973,-0.0003692975075555
Iowa,2024-11-23,2024-12-14,3,2024,23.0,29.9103493026121,-0.2530372263667177
Kansas,2024-11-23,2024-12-14,3,2024,90.0,65.03026336415442,0.3207463337653262
Kentucky,2024-11-23,2024-12-14,3,2024,79.0,105.28927741220204,-0.2841377745815148
Louisiana,2024-11-23,2024-12-14,3,2024,252.0,118.52236580613214,0.7498859733109029
Maine,2024-11-23,2024-12-14,3,2024,2.0,48.55558175795082,-1.6
Maryland,2024-11-23,2024-12-14,3,2024,73.0,43.46168635573686,0.5094372556587592
Massachusetts,2024-11-23,2024-12-14,3,2024,133.0,143.45866266521048,-0.0751535951542781
Michigan,2024-11-23,2024-12-14,3,2024,172.0,332.76685435180207,-0.6571511138720947
Minnesota,2024-11-23,2024-12-14,3,2024,91.0,82.07774234486874,0.1020117528823316
Mississippi,2024-11-23,2024-12-14,3,2024,62.0,52.04505908038615,0.1719930027023122
Missouri,2024-11-23,2024-12-14,3,2024,88.0,120.09111154531436,-0.3079068804891909
Montana,2024-11-23,2024-12-14,3,2024,6.0,21.86071709115236,-1.183509877636174
Nebraska,2024-11-23,2024-12-14,3,2024,19.0,17.871806489593634,0.0580631853378963
Nevada,2024-11-23,2024-12-14,3,2024,114.0,79.04711345164884,0.362316748887995
New Hampshire,2024-11-23,2024-12-14,3,2024,22.0,20.67526494987129,0.0593224695830993
New Jersey,2024-11-23,2024-12-14,3,2024,174.0,167.55179780854888,0.0375428659784731
New Mexico,2024-11-23,2024-12-14,3,2024,108.0,5.349387702658798,1.6
New York,2024-11-23,2024-12-14,3,2024,432.0,276.98868717365326,0.4431573087598126
North Carolina,2024-11-23,2024-12-14,3,2024,173.0,161.90870860426497,0.0658653252179899
North Dakota,2024-11-23,2024-12-14,3,2024,5.0,10.284338287218604,-0.6316563028329893
Ohio,2024-11-23,2024-12-14,3,2024,152.0,83.99425038696299,0.5878543096962945
Oklahoma,2024-11-23,2024-12-14,3,2024,56.0,69.15123412702383,-0.2076021312466087
Oregon,2024-11-23,2024-12-14,3,2024,242.0,113.20334709221012,0.7550808375095226
Pennsylvania,2024-11-23,2024-12-14,3,2024,349.0,245.6215782611734,0.3500780644947143
Puerto Rico,2024-11-23,2024-12-14,3,2024,470.0,187.7025662253928,0.9146860422357488
Rhode Island,2024-11-23,2024-12-14,3,2024,28.0,31.178557364415823,-0.1040044803806852
South Carolina,2024-11-23,2024-12-14,3,2024,80.0,15.568611461841552,1.5869391250650042
South Dakota,2024-11-23,2024-12-14,3,2024,8.0,10.03512993727846,-0.2038592373170615
Tennessee,2024-11-23,2024-12-14,3,2024,217.0,169.39283180367525,0.2463885161585493
Texas,2024-11-23,2024-12-14,3,2024,705.0,729.8591410818635,-0.0346055102303033
US,2024-11-23,2024-12-14,3,2024,9591.0,5623.646640743258,0.533771291031373
Utah,2024-11-23,2024-12-14,3,2024,90.0,35.62687745820819,0.9100771788358908
Vermont,2024-11-23,2024-12-14,3,2024,8.0,16.975115720766077,-0.6917637641231069
Virginia,2024-11-23,2024-12-14,3,2024,140.0,64.43450796248268,0.7677101263842454
Washington,2024-11-23,2024-12-14,3,2024,188.0,147.91713973884478,0.238356972935489
West Virginia,2024-11-23,2024-12-14,3,2024,21.0,18.092894220824107,0.1417262178495262
Wisconsin,2024-11-23,2024-12-14,3,2024,66.0,131.90879044563275,-0.6849704874488589
Wyoming,2024-11-23,2024-12-14,3,2024,33.0,4.432933369190852,1.6
Alabama,2024-11-30,2024-12-21,4,2024,432.0,124.9765539009222,1.2346419185174824
Alaska,2024-11-30,2024-12-21,4,2024,22.0,12.176051099316531,0.5570933448496938
Arizona,2024-11-30,2024-12-21,4,2024,1534.0,528.4650430290217,1.0644185159901065
Arkansas,2024-11-30,2024-12-21,4,2024,59.0,41.14048325990307,0.3533356859501846
California,2024-11-30,2024-12-21,4,2024,2564.0,1557.1928231001,0.4984317756100687
Colorado,2024-11-30,2024-12-21,4,2024,179.0,157.12334974757016,0.129581427841888
Connecticut,2024-11-30,2024-12-21,4,2024,45.0,53.21349797807737,-0.1642885211370752
Delaware,2024-11-30,2024-12-21,4,2024,43.0,18.26521794801226,0.8258883427449191
District of Columbia,2024-11-30,2024-12-21,4,2024,16.0,12.569928288086588,0.2253571548153998
Florida,2024-11-30,2024-12-21,4,2024,1264.0,981.7316193274532,0.2524913403391107
Georgia,2024-11-30,2024-12-21,4,2024,397.0,182.72261066452157,0.773024935909727
Hawaii,2024-11-30,2024-12-21,4,2024,42.0,23.914003785828044,0.5457700692738232
Idaho,2024-11-30,2024-12-21,4,2024,188.0,138.45270289862583,0.3040215186094386
Illinois,2024-11-30,2024-12-21,4,2024,489.00000000000006,195.3796963724077,0.9143553794875076
Indiana,2024-11-30,2024-12-21,4,2024,288.0,163.84261486247686,0.561435518733922
Iowa,2024-11-30,2024-12-21,4,2024,42.0,27.94108662827614,0.3959378475698205
Kansas,2024-11-30,2024-12-21,4,2024,120.0,66.13073985053134,0.5891484865459118
Kentucky,2024-11-30,2024-12-21,4,2024,200.0,96.807686925365,0.7203017356881327
Louisiana,2024-11-30,2024-12-21,4,2024,423.0,209.77676780852653,0.6989338542752499
Maine,2024-11-30,2024-12-21,4,2024,10.0,73.17405738955182,-1.6
Maryland,2024-11-30,2024-12-21,4,2024,131.0,139.36311340431618,-0.0614308094465876
Massachusetts,2024-11-30,2024-12-21,4,2024,142.0,319.60559178580195,-0.8073670513910214
Michigan,2024-11-30,2024-12-21,4,2024,296.0,273.06570809285097,0.0803642506067348
Minnesota,2024-11-30,2024-12-21,4,2024,227.0,167.98643145447988,0.2995272045061599
Mississippi,2024-11-30,2024-12-21,4,2024,100.0,67.24677268871548,0.3919903705064653
Missouri,2024-11-30,2024-12-21,4,2024,250.0,212.5376882449284,0.1616395963045693
Montana,2024-11-30,2024-12-21,4,2024,27.0,19.20609806333476,0.3262200670024455
Nebraska,2024-11-30,2024-12-21,4,2024,78.0,39.51706641775631,0.6677245740846165
Nevada,2024-11-30,2024-12-21,4,2024,208.0,130.22858737992658,0.4653935075744586
New Hampshire,2024-11-30,2024-12-21,4,2024,24.0,54.47323355170664,-0.7970248012029528
New Jersey,2024-11-30,2024-12-21,4,2024,335.0,187.25055499440336,0.5793373451101056
New Mexico,2024-11-30,2024-12-21,4,2024,207.0,169.57926597231364,0.1983379879482703
New York,2024-11-30,2024-12-21,4,2024,736.0,399.5983864096839,0.60962849689962
North Carolina,2024-11-30,2024-12-21,4,2024,292.0,218.25994714712496,0.2899146098218521
North Dakota,2024-11-30,2024-12-21,4,2024,8.0,21.21997329286768,-0.9037670049333936
Ohio,2024-11-30,2024-12-21,4,2024,308.0,169.2125293170494,0.5962934482091331
Oklahoma,2024-11-30,2024-12-21,4,2024,106.0,223.82222438769736,-0.7424811416056087
Oregon,2024-11-30,2024-12-21,4,2024,392.0,137.26182479797706,1.0446604431318685
Pennsylvania,2024-11-30,2024-12-21,4,2024,632.0,251.4529440865123,0.9192455508493708
Puerto Rico,2024-11-30,2024-12-21,4,2024,553.0,152.1956968113309,1.2854485185341726
Rhode Island,2024-11-30,2024-12-21,4,2024,29.0,27.28805649733761,0.0587576979896855
South Carolina,2024-11-30,2024-12-21,4,2024,160.0,49.68319908589975,1.1558098882818078
South Dakota,2024-11-30,2024-12-21,4,2024,14.0,12.09547387512115,0.1357835363118984
Tennessee,2024-11-30,2024-12-21,4,2024,372.0,228.9103424654095,0.4838890020861663
Texas,2024-11-30,2024-12-21,4,2024,1181.0,1271.7394062847677,-0.0739636712969975
US,2024-11-30,2024-12-21,4,2024,16121.0,9403.068301436771,0.5390424051903135
Utah,2024-11-30,2024-12-21,4,2024,163.0,105.7546800112901,0.4293329358212707
Vermont,2024-11-30,2024-12-21,4,2024,7.999999999999999,11.220136786605996,-0.3058605700111934
Virginia,2024-11-30,2024-12-21,4,2024,192.0,131.7528711078226,0.3742009010858504
Washington,2024-11-30,2024-12-21,4,2024,418.0,352.4652701873896,0.1700856849921503
West Virginia,2024-11-30,2024-12-21,4,2024,37.0,26.96005892160468,0.306809135009467
Wisconsin,2024-11-30,2024-12-21,4,2024,120.0,127.98770630750344,-0.0639265542817693
Wyoming,2024-11-30,2024-12-21,4,2024,18.0,8.996154867516237,0.6422384733649458
Alabama,2024-12-07,2024-12-28,5,2024,661.0,252.9007925344608,0.9583219457879196
Alaska,2024-12-07,2024-12-28,5,2024,35.0,30.70208481165041,0.1271364928063896
Arizona,2024-12-07,2024-12-28,5,2024,2340.0,584.0949298066888,1.386559360250094
Arkansas,2024-12-07,2024-12-28,5,2024,127.0,96.9981795136232,0.2670813618131884
California,2024-12-07,2024-12-28,5,2024,3856.0,2487.252874587517,0.4383088718179717
Colorado,2024-12-07,2024-12-28,5,2024,475.0,162.6249445639231,1.067840968800967
Connecticut,2024-12-07,2024-12-28,5,2024,148.0,63.536598076942056,0.8367138310154658
Delaware,2024-12-07,2024-12-28,5,2024,96.0,38.55597760964049,0.8969941551378531
District of Columbia,2024-12-07,2024-12-28,5,2024,38.0,9.60113721904351,1.3026003659508034
Florida,2024-12-07,2024-12-28,5,2024,2091.0,1054.4598043702572,0.6841440406961805
Georgia,2024-12-07,2024-12-28,5,2024,800.0,290.545369885916,1.010665310555571
Hawaii,2024-12-07,2024-12-28,5,2024,57.0,23.031744569219956,0.8810673637986461
Idaho,2024-12-07,2024-12-28,5,2024,333.0,150.06172249832417,0.793452481413631
Illinois,2024-12-07,2024-12-28,5,2024,1143.0,401.4670727610519,1.0446728852323242
Indiana,2024-12-07,2024-12-28,5,2024,590.0,232.20971169899047,0.9298779184324522
Iowa,2024-12-07,2024-12-28,5,2024,118.0,45.973259118177225,0.9295450082501464
Kansas,2024-12-07,2024-12-28,5,2024,225.0,131.06884661782175,0.5372116473672852
Kentucky,2024-12-07,2024-12-28,5,2024,515.0,104.29250594636468,1.5893645174747633
Louisiana,2024-12-07,2024-12-28,5,2024,590.0,305.1316479574518,0.6578007858895276
Maine,2024-12-07,2024-12-28,5,2024,31.0,73.47352090370146,-0.8447077352962773
Maryland,2024-12-07,2024-12-28,5,2024,195.0,240.6651478117093,-0.2094384220192333
Massachusetts,2024-12-07,2024-12-28,5,2024,287.0,229.7149381515611,0.221777565636998
Michigan,2024-12-07,2024-12-28,5,2024,489.0,337.3084478869678,0.3704473440454965
Minnesota,2024-12-07,2024-12-28,5,2024,543.0,186.28160806715388,1.066335837277248
Mississippi,2024-12-07,2024-12-28,5,2024,212.0,57.20487125364126,1.2973231159583856
Missouri,2024-12-07,2024-12-28,5,2024,611.0,224.40607655247976,0.9988287222971896
Montana,2024-12-07,2024-12-28,5,2024,60.0,27.423436409824674,0.7636598336196156
Nebraska,2024-12-07,2024-12-28,5,2024,131.0,56.63450724215879,0.8286804501984886
Nevada,2024-12-07,2024-12-28,5,2024,258.0,155.8395092293712,0.5016050133967829
New Hampshire,2024-12-07,2024-12-28,5,2024,53.0,22.20943957814652,0.8444249722761832
New Jersey,2024-12-07,2024-12-28,5,2024,723.0,240.45178408113816,1.098121591064107
New Mexico,2024-12-07,2024-12-28,5,2024,234.0,259.2655022342328,-0.1021167582790374
New York,2024-12-07,2024-12-28,5,2024,1528.0,668.9444776022392,0.8251743662282855
North Carolina,2024-12-07,2024-12-28,5,2024,611.0,499.1494951911052,0.2018252383966405
North Dakota,2024-12-07,2024-12-28,5,2024,22.0,38.14632018761071,-0.5318122094364544
Ohio,2024-12-07,2024-12-28,5,2024,725.0,233.2481355988506,1.1311690527609874
Oklahoma,2024-12-07,2024-12-28,5,2024,282.0,226.61877939275684,0.2177746882818754
Oregon,2024-12-07,2024-12-28,5,2024,558.0,205.0321343978616,0.9981173243084108
Pennsylvania,2024-12-07,2024-12-28,5,2024,1210.0,433.823684723284,1.0242611171049747
Puerto Rico,2024-12-07,2024-12-28,5,2024,707.0,168.63062265867455,1.4288208285055966
