location,n_forecasts,actual_mean,actual_std,model_median_mean,mean_bias_applied,date_range
Utah,3,76.33333333333333,10.656244908763853,189.16173323879363,0.0,2026-01-10 to 2026-01-24
Utah,3,76.33333333333333,11.145502331533658,113.63888928508044,0.0,2026-01-17 to 2026-01-31
Vermont,7,37.42857142857143,11.684631455244876,24.623391239596057,0.0,2025-12-06 to 2026-01-17
Vermont,3,22.33333333333333,4.642796092394706,30.817562405393108,0.0,2026-01-10 to 2026-01-24
Vermont,3,20.666666666666668,4.642796092394706,27.89291165966885,0.0,2026-01-17 to 2026-01-31
Virginia,7,625.0,300.68113152830665,510.4312954048398,0.0,2025-12-06 to 2026-01-17
Virginia,3,288.3333333333333,70.54234346987788,467.6468412880333,0.0,2026-01-10 to 2026-01-24
Virginia,3,257.0,29.709706606876257,420.0654869273415,0.0,2026-01-17 to 2026-01-31
Washington,7,255.28571428571428,62.22474079774812,372.4620894306649,0.0,2025-12-06 to 2026-01-17
Washington,3,296.0,23.280893453645632,356.88286908987567,0.0,2026-01-10 to 2026-01-24
Washington,3,278.3333333333333,44.15377170248942,415.4756261405258,0.0,2026-01-17 to 2026-01-31
West Virginia,7,190.7142857142857,26.482955627639264,205.2150638742128,0.0,2025-12-06 to 2026-01-17
West Virginia,3,162.66666666666666,39.10953279643667,212.0184532440019,0.0,2026-01-10 to 2026-01-24
West Virginia,3,139.66666666666666,12.814921857827391,147.8947866324673,0.0,2026-01-17 to 2026-01-31
Wisconsin,7,553.4285714285714,275.7166543199518,414.99795073009153,0.0,2025-12-06 to 2026-01-17
Wisconsin,3,267.6666666666667,13.072447700751718,276.85921024863995,0.0,2026-01-10 to 2026-01-24
Wisconsin,3,258.0,20.83266665599966,225.26934509253303,0.0,2026-01-17 to 2026-01-31
Wyoming,7,34.714285714285715,19.782490712130013,54.73362020082774,0.0,2025-12-06 to 2026-01-17
Wyoming,3,19.0,7.3484692283495345,64.24302986097081,0.0,2026-01-10 to 2026-01-24
Wyoming,3,19.0,7.3484692283495345,35.43638631766103,0.0,2026-01-17 to 2026-01-31
