location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
New York,2026-02-07,2026-02-14,1,240.72694372578454,0.44999998807907104,0.0,240.72694372578454,99.06550161625132,582.936665276446
North Carolina,2026-02-07,2026-02-14,1,380.4198259504305,0.44999998807907104,0.0,380.4198259504305,156.89289196246892,920.3909620620383
North Dakota,2026-02-07,2026-02-14,1,40.939675292900276,0.800000011920929,0.0,40.939675292900276,7.743067251998093,200.18069699989218
Ohio,2026-02-07,2026-02-14,1,483.47660197661924,0.44999998807907104,0.0,483.47660197661924,199.5543670511238,1169.3438888617125
Oklahoma,2026-02-07,2026-02-14,1,175.4965560056914,0.44999998807907104,0.0,175.4965560056914,72.06267202999604,425.36045762302575
Oregon,2026-02-07,2026-02-14,1,395.1481466426522,0.44999998807907104,0.0,395.1481466426522,162.98984075649355,955.9699767038414
Pennsylvania,2026-02-07,2026-02-14,1,846.9781329851033,0.44999998807907104,0.0,846.9781329851033,350.0297856287979,2047.449856563712
Puerto Rico,2026-02-07,2026-02-14,1,154.5616783711105,0.44999998807907104,0.0,154.5616783711105,63.396451378335506,374.78834329647697
Rhode Island,2026-02-07,2026-02-14,1,25.524105628843408,0.79988032579422,0.0,25.524105628843408,4.530716291173119,126.2038091219496
South Carolina,2026-02-07,2026-02-14,1,232.18004459926195,0.44999998807907104,0.0,232.18004459926195,95.52741961688108,562.2900311136551
South Dakota,2026-02-07,2026-02-14,1,50.98467158339154,0.800000011920929,0.0,50.98467158339154,9.837124430564373,248.36560403527085
Tennessee,2026-02-07,2026-02-14,1,308.1056325750324,0.44999998807907104,0.0,308.1056325750324,126.95764385751411,745.7024963042107
Texas,2026-02-07,2026-02-14,1,1266.8134451180256,0.44999998807907104,0.0,1266.8134451180256,523.825186576959,3061.640613926289
US,2026-02-07,2026-02-14,1,14483.746549906304,0.44999998807907104,0.0,14483.746549906304,5995.118624429672,34989.61572267988
Utah,2026-02-07,2026-02-14,1,91.04609481004128,0.7999985218048096,0.0,91.04609481004128,18.188692853897766,440.5352121318729
Vermont,2026-02-07,2026-02-14,1,27.12670136093344,0.7999916076660156,0.0,27.12670136093344,4.863605061078978,133.91893147755076
Virginia,2026-02-07,2026-02-14,1,262.1991934226872,0.44999998807907104,0.0,262.1991934226872,107.95417328699142,634.8069023742853
Washington,2026-02-07,2026-02-14,1,349.72530932405033,0.44999998807907104,0.0,349.72530932405033,144.18656243318247,846.2426134964209
West Virginia,2026-02-07,2026-02-14,1,147.04451872362574,0.799995481967926,0.0,147.04451872362574,29.86277293667831,709.1493948414106
Wisconsin,2026-02-07,2026-02-14,1,262.7148272069129,0.777868390083313,0.0,262.7148272069129,56.413202756763916,1210.3156338518095
Wyoming,2026-02-07,2026-02-14,1,16.379511274473213,0.800000011920929,0.0,16.379511274473213,2.623066578803513,82.36788893327211
