location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
New Mexico,2026-02-07,2026-03-07,4,140.89376354570467,0.44999998807907104,0.0,140.89376354570467,57.73846914444792,341.77093745245213
New York,2026-02-07,2026-03-07,4,723.5544706588735,0.44999998807907104,0.0,723.5544706588735,298.93721608884874,1749.2969047903964
North Carolina,2026-02-07,2026-03-07,4,560.0799476669314,0.7347421050071716,0.0,560.0799476669314,131.92636666874486,2367.3089785974566
North Dakota,2026-02-07,2026-03-07,4,40.99082272551095,0.7997199296951294,0.0,40.99082272551095,7.758536527759172,200.3155037461948
Ohio,2026-02-07,2026-03-07,4,835.2084331762924,0.44999998807907104,0.0,835.2084331762924,345.1575901793018,2019.0179442922429
Oklahoma,2026-02-07,2026-03-07,4,222.92582381412043,0.44999998807907104,0.0,222.92582381412043,91.69653411169216,539.9347291282147
Oregon,2026-02-07,2026-03-07,4,385.4167044998253,0.44999998807907104,0.0,385.4167044998253,158.9614042716631,932.4618572297487
Pennsylvania,2026-02-07,2026-03-07,4,786.8223665177028,0.44999998807907104,0.0,786.8223665177028,325.1276507906598,1902.1323461252775
Puerto Rico,2026-02-07,2026-03-07,4,161.00296280770036,0.44999998807907104,0.0,161.00296280770036,66.0628912392204,390.34847116648456
Rhode Island,2026-02-07,2026-03-07,4,32.82324417373994,0.7999979853630066,0.0,32.82324417373994,6.051081607536069,161.24629214526936
South Carolina,2026-02-07,2026-03-07,4,193.59801901379834,0.44999998807907104,0.0,193.59801901379834,79.5559698311258,469.0879287218606
South Dakota,2026-02-07,2026-03-07,4,59.46244119886584,0.44999998807907104,0.0,59.46244119886584,24.02908618400013,145.05834063823008
Tennessee,2026-02-07,2026-03-07,4,314.45761625730574,0.44999998807907104,0.0,314.45761625730574,129.58711669834878,761.0469014919285
Texas,2026-02-07,2026-03-07,4,1429.1145173938353,0.44999998807907104,0.0,1429.1145173938353,591.0114834779693,3453.709224296174
US,2026-02-07,2026-03-07,4,14151.891622308374,0.44999998807907104,0.0,14151.891622308374,5857.743662077185,34187.95804732815
Utah,2026-02-07,2026-03-07,4,93.65549052852558,0.7999997735023499,0.0,93.65549052852558,18.732620732116338,453.0533165274523
Vermont,2026-02-07,2026-03-07,4,28.846341290420305,0.7999967336654663,0.0,28.846341290420305,5.222037819183726,142.16918577346632
Virginia,2026-02-07,2026-03-07,4,373.4316204819049,0.44999998807907104,0.0,373.4316204819049,154.00004818251068,903.5096440978042
Washington,2026-02-07,2026-03-07,4,375.87343662432005,0.44999998807907104,0.0,375.87343662432005,155.01086457467346,909.4083079101329
West Virginia,2026-02-07,2026-03-07,4,219.20471181285305,0.44999998807907104,0.0,219.20471181285305,90.15613926270308,530.9456867829593
Wisconsin,2026-02-07,2026-03-07,4,263.83090216640534,0.44999998807907104,0.0,263.83090216640534,108.62963689653012,638.7486001752142
Wyoming,2026-02-07,2026-03-07,4,19.572399241736225,0.800000011920929,0.0,19.572399241736225,3.2886805596204245,97.68387367112437
