location,forecast_date,target_date,horizon,mu,sigma,median_forecast,lower_95,upper_95
Nebraska,2025-11-08,2025-11-15,1,2.6506524977711985,15.910090446472168,2.6506524977711985,0.0,33.83385676363144
Nevada,2025-11-08,2025-11-15,1,19.85690651622405,12.874539375305176,19.85690651622405,0.0,45.090540009365
New Hampshire,2025-11-08,2025-11-15,1,0.6194253323155733,14.468153953552246,0.6194253323155733,0.0,28.976486004058767
New Jersey,2025-11-08,2025-11-15,1,48.51514840268434,36.5089111328125,48.51514840268434,0.0,120.07129933777026
New Mexico,2025-11-08,2025-11-15,1,6.64929404340986,11.322001457214355,6.64929404340986,0.0,28.840009132460008
New York,2025-11-08,2025-11-15,1,64.55757745786202,92.29773712158203,64.55757745786202,0.0,245.4578180707084
North Carolina,2025-11-08,2025-11-15,1,51.76825850422582,34.474273681640625,51.76825850422582,0.0,119.33659331341849
North Dakota,2025-11-08,2025-11-15,1,3.0127575742596098,3.391505479812622,3.0127575742596098,0.0,9.659986168062584
Ohio,2025-11-08,2025-11-15,1,44.957488890720406,71.35346221923828,44.957488890720406,0.0,184.80770501266687
Oklahoma,2025-11-08,2025-11-15,1,27.32771763821827,50.8249626159668,27.32771763821827,0.0,126.94281388110785
Oregon,2025-11-08,2025-11-15,1,9.69913841056362,28.101377487182617,9.69913841056362,0.0,64.77682620140624
Pennsylvania,2025-11-08,2025-11-15,1,89.24003278331692,80.51058197021484,89.24003278331692,0.0,247.03787381929783
Puerto Rico,2025-11-08,2025-11-15,1,72.2023613827234,9.41263198852539,72.2023613827234,53.753941685483994,90.6507810799628
Rhode Island,2025-11-08,2025-11-15,1,-0.4538755690919189,7.070570945739746,0.0,0.0,13.404188834693292
South Carolina,2025-11-08,2025-11-15,1,12.414030368216013,38.6081657409668,12.414030368216013,0.0,88.0846447296641
South Dakota,2025-11-08,2025-11-15,1,1.930225264243732,12.707265853881836,1.930225264243732,0.0,26.836008679827746
Tennessee,2025-11-08,2025-11-15,1,45.58617459014949,17.830312728881836,45.58617459014949,10.639403808454993,80.53294537184398
Texas,2025-11-08,2025-11-15,1,222.0837381142612,90.64193725585938,222.0837381142612,44.428805603837446,399.7386706246849
US,2025-11-08,2025-11-15,1,1643.6475385631609,1351.2567138671875,1643.6475385631609,0.0,4292.062031610793
Utah,2025-11-08,2025-11-15,1,1.3360959895626214,24.28992462158203,1.3360959895626214,0.0,48.943473435056106
Vermont,2025-11-08,2025-11-15,1,1.535102505102078,4.629851341247559,1.535102505102078,0.0,10.609444387721757
Virginia,2025-11-08,2025-11-15,1,28.781388766467423,42.475242614746094,28.781388766467423,0.0,112.03133452597069
Washington,2025-11-08,2025-11-15,1,19.635535707789256,39.78107833862305,19.635535707789256,0.0,97.60501651765692
West Virginia,2025-11-08,2025-11-15,1,-0.6956761260518197,25.467788696289062,0.0,0.0,49.22027248455104
Wisconsin,2025-11-08,2025-11-15,1,14.744471126400093,47.148277282714844,14.744471126400093,0.0,107.15339653362918
Wyoming,2025-11-08,2025-11-15,1,1.4746013560484599,3.2466654777526855,1.4746013560484599,0.0,7.8379487622932515
